user_id,price_sensitivity,meal_size_preference,loyalty_status,frequent_order_time,past_orders,average_order_value,current_time,current_weather,cart_status,device_type,page_view,current_promotion,banner_shown,converted
1888,Medium,Large,Silver,Breakfast,9,73,Dinner,Cold,Empty,Mobile,Offers,Summer Special,meal_time_banner,0
1889,Low,Small,Regular,Breakfast,11,34,Breakfast,Hot,Empty,Desktop,Drinks,Summer Special,discount_banner,0
1890,High,Medium,Regular,Breakfast,8,85,Breakfast,Rainy,Partial,Mobile,Combos,None,weather_banner,1
1891,Medium,Large,Gold,Breakfast,4,100,Breakfast,Cold,Full,Desktop,Combos,None,weather_banner,0
1892,Medium,Large,Gold,Lunch,15,55,Dinner,Rainy,Empty,Mobile,Drinks,Summer Special,combo_banner,0
1893,Low,Small,Regular,Late Night,5,36,Dinner,Hot,Partial,Mobile,Combos,Free Drink Offer,combo_banner,1
1894,High,Medium,Silver,Dinner,7,21,Breakfast,Cold,Empty,Mobile,Combos,Free Drink Offer,meal_time_banner,1
1895,Medium,Small,Silver,Late Night,8,52,Breakfast,Rainy,Full,Mobile,Offers,Summer Special,combo_banner,1
1896,High,Large,Gold,Breakfast,7,112,Breakfast,Cold,Full,Desktop,Burgers,Free Drink Offer,combo_banner,0
1897,Medium,Small,Silver,Late Night,8,143,Breakfast,Hot,Full,Mobile,Drinks,None,combo_banner,1
1898,High,Large,Silver,Late Night,4,119,Lunch,Rainy,Full,Mobile,Burgers,None,meal_time_banner,0
1899,Low,Medium,Silver,Lunch,1,107,Dinner,Hot,Partial,Mobile,Offers,Free Drink Offer,combo_banner,1
1900,Medium,Small,Regular,Dinner,5,30,Late Night,Rainy,Full,Desktop,Burgers,Free Drink Offer,discount_banner,0
1901,Medium,Large,Regular,Dinner,11,24,Breakfast,Cold,Partial,Desktop,Offers,Summer Special,loyalty_banner,0
1902,High,Large,Silver,Breakfast,4,49,Lunch,Hot,Partial,Desktop,Burgers,None,loyalty_banner,0
1903,High,Large,Gold,Lunch,2,110,Late Night,Cold,Full,Mobile,Drinks,Free Drink Offer,combo_banner,0
1904,Medium,Large,Silver,Lunch,17,110,Late Night,Rainy,Partial,Desktop,Combos,Free Drink Offer,combo_banner,0
1905,Low,Small,Gold,Lunch,12,141,Breakfast,Rainy,Partial,Desktop,Drinks,Free Drink Offer,combo_banner,1
1906,High,Large,Regular,Lunch,2,137,Breakfast,Hot,Full,Mobile,Combos,Free Drink Offer,discount_banner,1
1907,High,Small,Silver,Lunch,9,80,Lunch,Hot,Empty,Desktop,Drinks,None,meal_time_banner,0
1908,High,Large,Silver,Dinner,6,121,Breakfast,Rainy,Empty,Desktop,Combos,Summer Special,loyalty_banner,1
1909,Medium,Small,Gold,Dinner,6,45,Late Night,Cold,Partial,Desktop,Burgers,None,weather_banner,0
1910,Medium,Small,Gold,Late Night,18,128,Breakfast,Rainy,Full,Desktop,Burgers,Summer Special,combo_banner,0
1911,Medium,Large,Silver,Dinner,3,131,Lunch,Cold,Full,Mobile,Combos,Free Drink Offer,weather_banner,1
1912,Medium,Large,Silver,Lunch,15,58,Lunch,Hot,Full,Desktop,Burgers,Free Drink Offer,discount_banner,0
1913,Low,Large,Gold,Late Night,7,22,Lunch,Cold,Empty,Desktop,Offers,Summer Special,meal_time_banner,0
1914,Low,Large,Regular,Dinner,13,57,Lunch,Rainy,Partial,Desktop,Drinks,Free Drink Offer,weather_banner,0
1915,Medium,Medium,Gold,Late Night,10,61,Lunch,Cold,Full,Desktop,Drinks,None,combo_banner,0
1916,Low,Large,Silver,Dinner,4,67,Breakfast,Hot,Partial,Mobile,Drinks,Summer Special,combo_banner,0
1917,High,Large,Regular,Breakfast,16,32,Dinner,Cold,Full,Mobile,Combos,Free Drink Offer,discount_banner,0
1918,High,Large,Regular,Dinner,9,108,Lunch,Rainy,Full,Mobile,Combos,Free Drink Offer,combo_banner,0
1919,High,Small,Regular,Late Night,10,107,Dinner,Rainy,Full,Mobile,Drinks,Free Drink Offer,weather_banner,1
1920,Medium,Large,Regular,Breakfast,19,75,Breakfast,Cold,Partial,Mobile,Combos,Summer Special,meal_time_banner,0
1921,High,Small,Silver,Lunch,17,82,Lunch,Rainy,Empty,Desktop,Offers,None,combo_banner,0
1922,Low,Small,Regular,Late Night,1,99,Dinner,Hot,Empty,Desktop,Offers,None,combo_banner,0
1923,Medium,Small,Gold,Lunch,13,62,Dinner,Cold,Partial,Desktop,Drinks,Free Drink Offer,weather_banner,0
1924,Low,Small,Gold,Lunch,4,94,Late Night,Cold,Full,Mobile,Burgers,Summer Special,meal_time_banner,0
1925,High,Medium,Gold,Late Night,15,76,Dinner,Cold,Empty,Mobile,Burgers,Summer Special,weather_banner,0
1926,High,Large,Silver,Lunch,10,82,Late Night,Rainy,Empty,Mobile,Burgers,Summer Special,discount_banner,0
1927,High,Small,Regular,Late Night,9,145,Late Night,Cold,Partial,Desktop,Drinks,Free Drink Offer,combo_banner,0
1928,Medium,Large,Gold,Late Night,8,144,Dinner,Cold,Partial,Mobile,Combos,None,loyalty_banner,0
1929,Low,Small,Gold,Dinner,6,20,Late Night,Cold,Partial,Mobile,Drinks,Summer Special,discount_banner,0
1930,Medium,Medium,Gold,Breakfast,10,111,Dinner,Cold,Full,Desktop,Drinks,None,loyalty_banner,0
1931,Medium,Small,Regular,Lunch,17,138,Late Night,Hot,Full,Mobile,Drinks,Summer Special,weather_banner,1
1932,High,Large,Gold,Lunch,5,51,Lunch,Rainy,Partial,Desktop,Burgers,Summer Special,loyalty_banner,1
1933,Medium,Large,Regular,Breakfast,14,145,Lunch,Hot,Partial,Mobile,Burgers,None,meal_time_banner,0
1934,Medium,Medium,Regular,Breakfast,17,45,Lunch,Cold,Empty,Mobile,Burgers,Summer Special,combo_banner,0
1935,High,Large,Regular,Breakfast,11,80,Dinner,Rainy,Empty,Desktop,Drinks,None,meal_time_banner,0
1936,Medium,Large,Silver,Breakfast,4,131,Dinner,Cold,Partial,Desktop,Combos,Summer Special,meal_time_banner,0
1937,High,Small,Silver,Breakfast,17,88,Breakfast,Hot,Partial,Desktop,Combos,None,weather_banner,1
1938,High,Large,Regular,Dinner,2,48,Dinner,Cold,Partial,Mobile,Combos,Free Drink Offer,meal_time_banner,0
1939,High,Small,Regular,Late Night,1,82,Breakfast,Hot,Empty,Desktop,Combos,Summer Special,loyalty_banner,1
1940,High,Medium,Silver,Breakfast,18,124,Breakfast,Hot,Empty,Mobile,Combos,Summer Special,discount_banner,0
1941,Medium,Large,Silver,Dinner,7,134,Lunch,Rainy,Full,Desktop,Combos,None,discount_banner,1
1942,High,Small,Regular,Breakfast,6,40,Dinner,Cold,Empty,Mobile,Drinks,None,discount_banner,1
1943,High,Large,Silver,Breakfast,6,106,Dinner,Cold,Empty,Desktop,Offers,None,loyalty_banner,0
1944,Medium,Small,Gold,Lunch,14,54,Breakfast,Cold,Partial,Desktop,Burgers,None,combo_banner,0
1945,Medium,Medium,Regular,Lunch,12,71,Breakfast,Rainy,Partial,Mobile,Combos,Free Drink Offer,loyalty_banner,0
1946,Low,Small,Regular,Lunch,14,65,Dinner,Hot,Full,Desktop,Burgers,Summer Special,discount_banner,0
1947,Medium,Large,Silver,Lunch,14,76,Breakfast,Rainy,Partial,Desktop,Offers,Summer Special,combo_banner,1
1948,Medium,Small,Gold,Late Night,12,61,Dinner,Rainy,Partial,Mobile,Offers,Summer Special,weather_banner,0
1949,Low,Large,Silver,Late Night,9,96,Dinner,Hot,Empty,Mobile,Drinks,Free Drink Offer,loyalty_banner,0
1950,Medium,Medium,Gold,Lunch,9,117,Late Night,Cold,Partial,Mobile,Combos,None,meal_time_banner,1
1951,Medium,Small,Gold,Lunch,2,35,Breakfast,Hot,Empty,Mobile,Offers,Free Drink Offer,meal_time_banner,0
1952,Medium,Large,Regular,Breakfast,18,20,Lunch,Hot,Empty,Desktop,Burgers,Summer Special,meal_time_banner,0
1953,Medium,Large,Gold,Breakfast,5,67,Dinner,Hot,Partial,Desktop,Offers,Summer Special,loyalty_banner,0
1954,Low,Large,Regular,Lunch,12,141,Breakfast,Cold,Partial,Mobile,Drinks,None,weather_banner,0
1955,Medium,Small,Gold,Lunch,14,45,Breakfast,Hot,Empty,Mobile,Drinks,None,combo_banner,0
1956,Medium,Small,Regular,Lunch,13,53,Breakfast,Rainy,Full,Mobile,Offers,Free Drink Offer,loyalty_banner,0
1957,Low,Small,Gold,Breakfast,3,133,Dinner,Hot,Partial,Desktop,Offers,Summer Special,loyalty_banner,0
1958,High,Medium,Silver,Lunch,15,77,Dinner,Hot,Empty,Desktop,Combos,Free Drink Offer,loyalty_banner,0
1959,Low,Large,Gold,Lunch,15,44,Dinner,Rainy,Empty,Mobile,Offers,Summer Special,combo_banner,0
1960,High,Large,Silver,Late Night,3,46,Breakfast,Cold,Partial,Desktop,Burgers,None,weather_banner,0
1961,Low,Medium,Gold,Late Night,19,105,Lunch,Rainy,Empty,Mobile,Combos,None,loyalty_banner,0
1962,Low,Medium,Gold,Breakfast,15,137,Late Night,Cold,Partial,Desktop,Offers,Summer Special,discount_banner,1
1963,Medium,Small,Regular,Late Night,19,100,Lunch,Cold,Full,Desktop,Combos,None,combo_banner,0
1964,High,Small,Gold,Breakfast,8,94,Dinner,Cold,Full,Desktop,Combos,Summer Special,weather_banner,1
1965,Medium,Small,Gold,Dinner,13,112,Dinner,Cold,Empty,Mobile,Combos,None,discount_banner,0
1966,High,Small,Gold,Lunch,10,53,Dinner,Rainy,Partial,Mobile,Drinks,None,loyalty_banner,1
1967,Low,Small,Silver,Breakfast,2,134,Lunch,Cold,Partial,Mobile,Drinks,Free Drink Offer,discount_banner,1
1968,Low,Small,Regular,Late Night,11,132,Lunch,Rainy,Full,Desktop,Offers,None,meal_time_banner,1
1969,High,Medium,Regular,Dinner,19,131,Dinner,Hot,Full,Desktop,Drinks,Summer Special,weather_banner,1
1970,Medium,Medium,Gold,Late Night,9,79,Late Night,Rainy,Partial,Mobile,Offers,Summer Special,weather_banner,0
1971,Medium,Medium,Gold,Breakfast,9,45,Late Night,Hot,Empty,Mobile,Burgers,Summer Special,meal_time_banner,0
1972,Medium,Large,Silver,Dinner,6,145,Breakfast,Rainy,Partial,Mobile,Combos,Free Drink Offer,discount_banner,0
1973,Medium,Large,Gold,Late Night,10,64,Lunch,Hot,Empty,Desktop,Offers,Summer Special,weather_banner,1
1974,Low,Small,Regular,Dinner,8,51,Late Night,Rainy,Empty,Desktop,Drinks,Free Drink Offer,loyalty_banner,1
1975,Low,Medium,Regular,Lunch,15,90,Dinner,Rainy,Partial,Desktop,Drinks,Free Drink Offer,meal_time_banner,0
1976,Low,Large,Silver,Lunch,6,42,Lunch,Rainy,Partial,Desktop,Drinks,None,weather_banner,1
1977,Low,Large,Silver,Dinner,7,82,Breakfast,Rainy,Full,Mobile,Drinks,None,weather_banner,1
1978,Low,Medium,Regular,Late Night,17,89,Breakfast,Hot,Full,Desktop,Offers,Free Drink Offer,combo_banner,1
1979,Medium,Large,Silver,Late Night,4,73,Lunch,Cold,Full,Mobile,Drinks,Summer Special,discount_banner,0
1980,Medium,Large,Gold,Late Night,8,46,Dinner,Rainy,Empty,Desktop,Burgers,Free Drink Offer,meal_time_banner,0
1981,Medium,Medium,Gold,Lunch,13,112,Late Night,Hot,Full,Mobile,Offers,None,weather_banner,0
1982,Medium,Large,Silver,Breakfast,14,98,Lunch,Rainy,Partial,Mobile,Burgers,Free Drink Offer,meal_time_banner,0
1983,Low,Medium,Regular,Breakfast,18,55,Dinner,Cold,Empty,Desktop,Burgers,Summer Special,loyalty_banner,1
1984,Low,Large,Silver,Dinner,17,51,Lunch,Hot,Full,Desktop,Combos,Free Drink Offer,combo_banner,0
1985,Low,Medium,Regular,Late Night,18,36,Breakfast,Hot,Partial,Desktop,Burgers,None,discount_banner,0
1986,High,Large,Silver,Dinner,14,41,Lunch,Hot,Partial,Desktop,Burgers,Free Drink Offer,discount_banner,1
1987,Medium,Large,Silver,Breakfast,11,60,Dinner,Rainy,Full,Mobile,Combos,Summer Special,loyalty_banner,0
1988,Medium,Medium,Silver,Breakfast,10,78,Dinner,Rainy,Partial,Desktop,Offers,Summer Special,weather_banner,0
1989,Low,Large,Gold,Late Night,13,94,Breakfast,Cold,Partial,Desktop,Offers,None,combo_banner,0
1990,Medium,Medium,Gold,Dinner,16,141,Dinner,Cold,Partial,Desktop,Offers,None,discount_banner,0
1991,Medium,Medium,Regular,Late Night,14,29,Dinner,Rainy,Full,Desktop,Burgers,None,meal_time_banner,1
1992,Low,Large,Silver,Breakfast,3,106,Breakfast,Rainy,Partial,Desktop,Burgers,None,loyalty_banner,1
1993,High,Small,Gold,Breakfast,18,24,Dinner,Hot,Empty,Desktop,Offers,Free Drink Offer,discount_banner,0
1994,High,Large,Silver,Late Night,6,74,Dinner,Rainy,Partial,Mobile,Offers,None,weather_banner,0
1995,High,Small,Regular,Dinner,3,45,Lunch,Hot,Partial,Mobile,Burgers,Summer Special,combo_banner,1
1996,Low,Small,Gold,Lunch,19,23,Lunch,Cold,Full,Mobile,Drinks,None,discount_banner,0
1997,Medium,Large,Regular,Late Night,3,126,Lunch,Rainy,Partial,Desktop,Drinks,Free Drink Offer,weather_banner,0
1998,Low,Small,Gold,Breakfast,12,46,Lunch,Cold,Full,Mobile,Combos,Free Drink Offer,weather_banner,0
1999,Low,Medium,Silver,Lunch,8,145,Late Night,Rainy,Full,Desktop,Offers,Free Drink Offer,loyalty_banner,0
2000,Medium,Medium,Regular,Late Night,5,22,Lunch,Rainy,Full,Mobile,Offers,Free Drink Offer,weather_banner,0
2001,High,Small,Gold,Lunch,17,69,Lunch,Hot,Full,Mobile,Combos,Summer Special,loyalty_banner,1
2002,High,Medium,Gold,Late Night,10,144,Lunch,Rainy,Partial,Desktop,Combos,None,meal_time_banner,0
2003,Low,Large,Silver,Breakfast,17,45,Breakfast,Cold,Partial,Mobile,Combos,None,loyalty_banner,1
2004,High,Medium,Regular,Late Night,9,136,Lunch,Rainy,Full,Desktop,Combos,None,discount_banner,1
2005,Low,Small,Regular,Lunch,13,64,Late Night,Cold,Full,Desktop,Offers,None,loyalty_banner,0
2006,Low,Large,Regular,Dinner,10,25,Late Night,Rainy,Full,Mobile,Offers,None,combo_banner,0
2007,Medium,Medium,Silver,Breakfast,8,72,Late Night,Cold,Full,Mobile,Drinks,None,meal_time_banner,1
2008,Medium,Large,Gold,Breakfast,7,23,Dinner,Cold,Partial,Mobile,Drinks,None,loyalty_banner,0
2009,Medium,Small,Gold,Lunch,2,79,Breakfast,Cold,Empty,Mobile,Burgers,Free Drink Offer,meal_time_banner,0
2010,Low,Medium,Regular,Late Night,2,91,Lunch,Rainy,Partial,Mobile,Offers,Free Drink Offer,loyalty_banner,0
2011,Medium,Large,Gold,Late Night,4,94,Lunch,Hot,Full,Desktop,Burgers,Summer Special,weather_banner,0
2012,High,Large,Regular,Late Night,9,85,Dinner,Cold,Full,Mobile,Offers,Free Drink Offer,weather_banner,0
2013,High,Medium,Silver,Breakfast,14,41,Breakfast,Cold,Full,Desktop,Offers,Summer Special,discount_banner,1
2014,Low,Large,Silver,Breakfast,11,70,Dinner,Hot,Full,Desktop,Drinks,None,weather_banner,0
2015,Low,Large,Silver,Lunch,7,112,Late Night,Cold,Empty,Desktop,Drinks,None,combo_banner,0
2016,Medium,Small,Regular,Late Night,19,68,Dinner,Cold,Full,Mobile,Burgers,Free Drink Offer,weather_banner,0
2017,Low,Small,Gold,Late Night,4,35,Breakfast,Rainy,Empty,Mobile,Burgers,Free Drink Offer,combo_banner,1
2018,Low,Small,Silver,Lunch,2,63,Dinner,Hot,Partial,Mobile,Combos,None,loyalty_banner,1
2019,High,Small,Regular,Breakfast,19,126,Breakfast,Cold,Empty,Desktop,Burgers,None,loyalty_banner,1
2020,High,Small,Regular,Breakfast,18,113,Dinner,Rainy,Partial,Mobile,Offers,Free Drink Offer,combo_banner,0
2021,Medium,Small,Silver,Dinner,7,27,Breakfast,Rainy,Empty,Mobile,Offers,None,discount_banner,1
2022,Low,Medium,Silver,Dinner,11,129,Lunch,Rainy,Full,Mobile,Offers,Free Drink Offer,weather_banner,0
2023,Low,Small,Silver,Late Night,10,37,Late Night,Rainy,Empty,Desktop,Drinks,None,combo_banner,0
2024,High,Large,Gold,Breakfast,11,99,Breakfast,Hot,Full,Desktop,Combos,Free Drink Offer,weather_banner,0
2025,Low,Medium,Gold,Late Night,9,137,Dinner,Hot,Empty,Mobile,Offers,Free Drink Offer,meal_time_banner,0
2026,High,Large,Regular,Breakfast,3,91,Dinner,Rainy,Partial,Mobile,Combos,None,discount_banner,0
2027,Medium,Small,Silver,Dinner,5,113,Late Night,Hot,Empty,Mobile,Combos,None,loyalty_banner,0
2028,High,Small,Silver,Lunch,1,57,Lunch,Rainy,Empty,Desktop,Offers,Free Drink Offer,combo_banner,0
2029,Low,Large,Gold,Breakfast,1,100,Lunch,Cold,Partial,Mobile,Combos,Summer Special,meal_time_banner,0
2030,Medium,Large,Silver,Dinner,5,126,Lunch,Cold,Empty,Desktop,Offers,Summer Special,combo_banner,0
2031,High,Large,Regular,Dinner,19,149,Breakfast,Rainy,Partial,Desktop,Offers,Summer Special,combo_banner,1
2032,High,Medium,Silver,Breakfast,6,61,Late Night,Cold,Empty,Desktop,Offers,Summer Special,combo_banner,1
2033,Medium,Small,Gold,Late Night,3,137,Breakfast,Rainy,Partial,Desktop,Drinks,None,combo_banner,1
2034,Medium,Large,Regular,Breakfast,13,40,Breakfast,Cold,Partial,Desktop,Drinks,Summer Special,loyalty_banner,0
2035,High,Small,Regular,Dinner,17,149,Breakfast,Cold,Full,Desktop,Burgers,Summer Special,loyalty_banner,1
2036,Low,Large,Silver,Breakfast,3,24,Breakfast,Hot,Partial,Mobile,Offers,Free Drink Offer,loyalty_banner,0
2037,High,Small,Regular,Lunch,3,36,Dinner,Rainy,Partial,Desktop,Offers,Free Drink Offer,discount_banner,0
2038,Medium,Medium,Silver,Late Night,13,43,Dinner,Hot,Full,Desktop,Offers,None,loyalty_banner,0
2039,High,Small,Silver,Breakfast,2,78,Dinner,Rainy,Full,Desktop,Burgers,Free Drink Offer,weather_banner,1
2040,Medium,Large,Gold,Dinner,3,45,Breakfast,Cold,Partial,Mobile,Drinks,Summer Special,loyalty_banner,1
2041,Medium,Small,Regular,Dinner,16,80,Lunch,Rainy,Full,Desktop,Drinks,Summer Special,combo_banner,1
2042,Low,Medium,Silver,Late Night,12,31,Dinner,Rainy,Partial,Desktop,Burgers,None,combo_banner,1
2043,Medium,Medium,Silver,Breakfast,9,33,Late Night,Rainy,Partial,Desktop,Offers,None,weather_banner,1
2044,Medium,Small,Silver,Dinner,16,49,Dinner,Rainy,Empty,Desktop,Offers,Summer Special,meal_time_banner,0
2045,Low,Large,Regular,Late Night,4,118,Breakfast,Cold,Partial,Mobile,Drinks,Free Drink Offer,combo_banner,0
2046,Medium,Medium,Regular,Lunch,18,81,Breakfast,Cold,Full,Desktop,Offers,Free Drink Offer,combo_banner,1
2047,Low,Medium,Regular,Late Night,1,50,Breakfast,Hot,Empty,Desktop,Drinks,None,loyalty_banner,1
2048,Low,Small,Silver,Breakfast,7,46,Dinner,Rainy,Empty,Desktop,Offers,None,loyalty_banner,0
2049,Medium,Medium,Regular,Breakfast,12,20,Lunch,Hot,Full,Mobile,Combos,None,combo_banner,1
2050,Medium,Medium,Silver,Dinner,8,60,Breakfast,Cold,Full,Mobile,Drinks,Summer Special,weather_banner,0
2051,High,Large,Regular,Lunch,8,93,Late Night,Cold,Empty,Desktop,Combos,Free Drink Offer,combo_banner,1
2052,Low,Large,Regular,Breakfast,9,61,Breakfast,Rainy,Full,Mobile,Drinks,Free Drink Offer,loyalty_banner,1
2053,High,Large,Silver,Dinner,14,59,Lunch,Rainy,Full,Mobile,Burgers,Free Drink Offer,loyalty_banner,1
2054,Medium,Small,Regular,Late Night,5,33,Lunch,Hot,Partial,Desktop,Drinks,Summer Special,loyalty_banner,0
2055,High,Medium,Silver,Late Night,2,119,Lunch,Cold,Full,Desktop,Drinks,None,weather_banner,0
2056,Low,Small,Regular,Breakfast,10,110,Breakfast,Hot,Partial,Desktop,Offers,Free Drink Offer,combo_banner,1
2057,High,Medium,Regular,Lunch,9,125,Late Night,Cold,Full,Mobile,Offers,Summer Special,loyalty_banner,0
2058,Low,Medium,Regular,Dinner,7,68,Late Night,Cold,Full,Mobile,Burgers,Free Drink Offer,meal_time_banner,1
2059,Medium,Medium,Regular,Breakfast,18,125,Breakfast,Hot,Full,Mobile,Offers,Summer Special,loyalty_banner,1
2060,Medium,Large,Gold,Dinner,12,26,Dinner,Cold,Full,Mobile,Offers,Free Drink Offer,discount_banner,1
2061,Low,Small,Silver,Late Night,11,100,Dinner,Cold,Empty,Desktop,Burgers,None,meal_time_banner,0
2062,Medium,Small,Gold,Dinner,10,120,Late Night,Hot,Empty,Desktop,Burgers,Free Drink Offer,loyalty_banner,1
2063,Medium,Medium,Regular,Late Night,13,74,Dinner,Cold,Full,Mobile,Drinks,Summer Special,discount_banner,1
2064,Medium,Small,Regular,Lunch,9,26,Dinner,Hot,Empty,Desktop,Offers,Free Drink Offer,weather_banner,0
2065,Medium,Large,Silver,Lunch,16,53,Late Night,Rainy,Full,Desktop,Offers,Summer Special,discount_banner,1
2066,Low,Small,Silver,Late Night,17,145,Dinner,Cold,Full,Desktop,Burgers,Summer Special,combo_banner,0
2067,High,Medium,Silver,Breakfast,5,48,Dinner,Hot,Partial,Mobile,Drinks,Free Drink Offer,combo_banner,0
2068,High,Large,Silver,Late Night,6,45,Breakfast,Cold,Partial,Desktop,Offers,Summer Special,weather_banner,1
2069,Medium,Large,Regular,Dinner,10,93,Dinner,Cold,Full,Desktop,Burgers,Summer Special,weather_banner,0
2070,High,Medium,Silver,Dinner,11,64,Late Night,Hot,Empty,Mobile,Drinks,None,weather_banner,0
2071,High,Small,Gold,Dinner,2,36,Breakfast,Rainy,Empty,Desktop,Offers,None,discount_banner,0
2072,Medium,Medium,Silver,Breakfast,7,82,Late Night,Hot,Full,Desktop,Offers,None,discount_banner,0
2073,Medium,Small,Silver,Lunch,14,112,Breakfast,Cold,Empty,Mobile,Burgers,Summer Special,weather_banner,1
2074,High,Small,Gold,Lunch,4,85,Late Night,Rainy,Full,Desktop,Burgers,Free Drink Offer,discount_banner,0
2075,Low,Large,Gold,Dinner,5,111,Lunch,Rainy,Partial,Desktop,Combos,Free Drink Offer,combo_banner,1
2076,Medium,Medium,Gold,Breakfast,19,136,Breakfast,Cold,Empty,Mobile,Drinks,None,loyalty_banner,0
2077,Low,Large,Gold,Dinner,10,61,Breakfast,Hot,Empty,Desktop,Burgers,Summer Special,meal_time_banner,1
2078,High,Medium,Silver,Lunch,6,90,Breakfast,Hot,Partial,Desktop,Drinks,None,weather_banner,0
2079,Medium,Medium,Gold,Late Night,2,94,Late Night,Cold,Full,Mobile,Burgers,None,combo_banner,1
2080,Low,Large,Regular,Dinner,3,90,Lunch,Hot,Empty,Mobile,Drinks,Summer Special,discount_banner,0
2081,Medium,Medium,Silver,Dinner,15,62,Breakfast,Hot,Partial,Mobile,Drinks,None,meal_time_banner,0
2082,High,Medium,Regular,Dinner,10,74,Lunch,Hot,Empty,Mobile,Offers,Summer Special,weather_banner,1
2083,Low,Small,Silver,Lunch,17,75,Dinner,Rainy,Partial,Mobile,Drinks,None,discount_banner,0
2084,High,Medium,Silver,Breakfast,7,98,Breakfast,Rainy,Empty,Mobile,Combos,Free Drink Offer,discount_banner,0
2085,High,Medium,Regular,Late Night,2,102,Dinner,Hot,Full,Mobile,Offers,None,meal_time_banner,1
2086,Medium,Large,Gold,Late Night,7,140,Breakfast,Cold,Empty,Mobile,Drinks,Free Drink Offer,discount_banner,0
2087,Low,Large,Gold,Late Night,15,91,Lunch,Cold,Partial,Desktop,Burgers,None,meal_time_banner,0
2088,High,Medium,Regular,Dinner,3,20,Dinner,Cold,Full,Mobile,Combos,None,combo_banner,0
2089,High,Small,Gold,Lunch,5,149,Late Night,Cold,Empty,Mobile,Offers,Free Drink Offer,weather_banner,1
2090,Low,Small,Silver,Late Night,8,112,Breakfast,Hot,Partial,Desktop,Drinks,None,discount_banner,0
2091,High,Large,Silver,Dinner,4,61,Breakfast,Hot,Partial,Mobile,Burgers,Summer Special,loyalty_banner,0
2092,High,Medium,Silver,Breakfast,18,93,Lunch,Cold,Full,Mobile,Drinks,Free Drink Offer,meal_time_banner,0
2093,Low,Medium,Gold,Dinner,19,28,Late Night,Hot,Empty,Mobile,Combos,Summer Special,combo_banner,0
2094,Low,Small,Gold,Late Night,8,133,Breakfast,Cold,Full,Mobile,Burgers,Summer Special,loyalty_banner,0
